true_label,prob,pred,inference_time_ms
0,0.127827,0,0.0008
0,0.354621,0,0.0008
0,0.325763,0,0.0008
0,0.652654,1,0.0008
1,0.767866,1,0.0008
0,0.725904,1,0.0008
0,0.217039,0,0.0007
0,0.640012,1,0.0006
1,0.942362,1,0.0006
1,0.988973,1,0.0006
1,0.989653,1,0.0005
1,0.948893,1,0.0006
0,0.778797,1,0.0005
0,0.583399,1,0.0005
0,0.96938,1,0.0006
1,0.999673,1,0.0005
1,0.999276,1,0.0006
1,0.999798,1,0.0005
1,0.998917,1,0.0006
0,0.995585,1,0.0006
0,0.966756,1,0.0005
1,0.976614,1,0.0006
0,0.950703,1,0.0005
1,0.99676,1,0.0005
1,0.999675,1,0.0006
1,0.990831,1,0.0005
0,0.704284,1,0.0006
0,0.378588,0,0.0005
1,0.995606,1,0.0005
1,0.995877,1,0.0005
1,0.977785,1,0.0005
0,0.962364,1,0.0006
1,0.907851,1,0.0006
0,0.362639,0,0.0005
0,0.413096,0,0.0005
1,0.883252,1,0.0006
1,0.999207,1,0.0006
1,0.998655,1,0.0005
1,0.991122,1,0.0005
1,0.990153,1,0.0005
0,0.922968,1,0.0006
0,0.292428,0,0.0006
0,0.735956,1,0.0005
1,0.890608,1,0.0006
1,0.947023,1,0.0006
1,0.99261,1,0.0005
1,0.889397,1,0.0006
0,0.420983,0,0.0005
0,0.67192,1,0.0006
0,0.869823,1,0.0005
1,0.972436,1,0.0006
1,0.979902,1,0.0005
1,0.994723,1,0.0006
1,0.997458,1,0.0006
0,0.965325,1,0.0005
0,0.381499,0,0.0005
1,0.620734,1,0.0005
0,0.535156,1,0.0006
0,0.635987,1,0.0006
1,0.823463,1,0.0006
0,0.779493,1,0.0006
0,0.205471,0,0.0005
0,0.121938,0,0.0006
1,0.373194,0,0.0005
0,0.416422,0,0.0006
0,0.371083,0,0.0006
1,0.203942,0,0.0005
0,0.312569,0,0.0005
0,0.129028,0,0.0006
0,0.067068,0,0.0005
0,0.269084,0,0.0005
