true_label,prob,pred,inference_time_ms
0,0.92401,1,0.0007
0,0.815702,1,0.0007
0,0.877063,1,0.0007
0,0.786379,1,0.0007
0,0.65781,1,0.0007
0,0.846041,1,0.0007
0,0.910475,1,0.0007
0,0.953417,1,0.0007
0,0.983067,1,0.0007
0,0.973522,1,0.0006
0,0.950439,1,0.0007
1,0.93009,1,0.0007
1,0.947248,1,0.0007
1,0.946399,1,0.0007
1,0.987472,1,0.0007
0,0.808063,1,0.0006
0,0.70112,1,0.0007
0,0.818146,1,0.0007
0,0.813102,1,0.0007
0,0.944646,1,0.0007
0,0.9724,1,0.0007
0,0.968661,1,0.0007
0,0.956861,1,0.0007
0,0.95496,1,0.0006
0,0.973328,1,0.0007
0,0.94553,1,0.0007
0,0.986117,1,0.0007
0,0.990345,1,0.0007
0,0.978846,1,0.0007
0,0.983498,1,0.0007
0,0.992174,1,0.0007
0,0.987854,1,0.0007
0,0.979613,1,0.0007
0,0.971119,1,0.0007
0,0.993438,1,0.0007
0,0.985947,1,0.0007
0,0.97992,1,0.0007
0,0.993583,1,0.0007
0,0.965714,1,0.0007
0,0.978611,1,0.0007
0,0.988677,1,0.0007
0,0.993551,1,0.0007
0,0.991948,1,0.0007
0,0.988287,1,0.0007
0,0.993882,1,0.0007
0,0.977065,1,0.0007
0,0.994208,1,0.0007
0,0.994374,1,0.0007
0,0.995426,1,0.0007
0,0.99724,1,0.0007
0,0.995276,1,0.0008
0,0.990807,1,0.0007
0,0.99518,1,0.0007
0,0.995824,1,0.0007
0,0.995982,1,0.0007
0,0.995414,1,0.0007
0,0.983651,1,0.0007
0,0.976341,1,0.0006
0,0.983451,1,0.0007
0,0.98952,1,0.0007
0,0.962588,1,0.0007
1,0.986019,1,0.0007
1,0.996474,1,0.0007
1,0.992082,1,0.0007
1,0.993087,1,0.0007
1,0.940733,1,0.0007
1,0.877276,1,0.0007
1,0.34388,0,0.0007
1,0.143983,0,0.0007
0,0.044633,0,0.0007
0,0.006421,0,0.0007
0,0.000105,0,0.0006
0,0.00011,0,0.0007
0,5.7e-05,0,0.0006
